,Position,value
contig_20045_1,0,-1.1055189683
contig_20045_1,1,-1.22631438833
contig_20045_1,2,-1.26652141745
contig_20045_1,3,-1.40741159005
contig_20045_1,4,-1.48742552099
contig_20045_1,5,-1.6069631928
contig_20045_1,6,-1.6683286249
contig_20045_1,7,352.332911803
contig_20045_1,8,-1.80903103904
contig_20045_1,9,3.06188825203
contig_20045_1,10,2.3272237979
contig_20045_1,11,-1.96852991118
contig_20045_1,12,-2.01003448783
contig_20045_1,13,50.3191591917
contig_20045_1,14,-2.13122326494
contig_20045_1,15,-2.17117957277
contig_20045_1,16,168.736678205
contig_20045_1,17,-2.25159363102
contig_20045_1,18,18.2417523192
contig_20045_1,19,-2.33164000588
contig_20045_1,20,-2.39231823296
contig_20045_1,21,-2.43281146281
contig_20045_1,22,3.73817030858
contig_20045_1,23,4.30179239344
contig_20045_1,24,-2.71354655856
contig_20045_1,25,24.3050573044
contig_20045_1,26,-2.71429378082
contig_20045_1,27,-2.77428500965
contig_20045_1,28,1.58152180255
contig_20045_1,29,-2.8546990679
contig_20045_1,30,-2.93545845925
contig_20045_1,31,-2.97288190669
contig_20045_1,32,-2.9929689466
contig_20045_1,33,-3.05323006633
contig_20045_1,34,9.36455983609
contig_20045_1,35,-3.17672901755
contig_20045_1,36,2.25516142146
contig_20045_1,37,37.6977061961
contig_20045_1,38,-3.43715897418
contig_20045_1,39,-3.5175603537
contig_20045_1,40,28.0433481321
contig_20045_1,41,-3.75627646318
contig_20045_1,42,-3.89688574255
contig_20045_1,43,112.354795878
contig_20045_1,44,-4.07766910174
contig_20045_1,45,2.77365575145
contig_20045_1,46,41.9968553619
contig_20045_1,47,-4.24184157273
contig_20045_1,48,18.8758731235
contig_20045_1,49,64.1977379248
contig_20045_1,50,-4.45932286003
contig_20045_1,51,0.409519112261
contig_20045_1,52,516.069106797
contig_20045_1,53,7.83813327278
contig_20045_1,54,-4.623079322
contig_20045_1,55,25.9760557056
contig_20045_1,56,-4.78071549859
