,Position,value
contig_18057_68,0,0.0
contig_18057_68,1,0.0
contig_18057_68,2,0.0
contig_18057_68,3,0.0
contig_18057_68,4,0.0
contig_18057_68,5,0.0
contig_18057_68,6,0.0
contig_18057_68,7,0.0
contig_18057_68,8,0.0
contig_18057_68,9,0.0
contig_18057_68,10,0.0
contig_18057_68,11,0.0
contig_18057_68,12,0.0
contig_18057_68,13,0.0
contig_18057_68,14,0.0
contig_18057_68,15,0.0
contig_18057_68,16,0.0
contig_18057_68,17,0.0
contig_18057_68,18,0.0
contig_18057_68,19,0.0
contig_18057_68,20,0.0
contig_18057_68,21,0.0
contig_18057_68,22,0.0
contig_18057_68,23,0.0
contig_18057_68,24,0.0
contig_18057_68,25,0.0
contig_18057_68,26,0.0
contig_18057_68,27,0.1
contig_18057_68,28,0.0
contig_18057_68,29,0.0
contig_18057_68,30,0.0
contig_18057_68,31,0.0
contig_18057_68,32,0.0
contig_18057_68,33,0.0
contig_18057_68,34,0.0
contig_18057_68,35,0.0
contig_18057_68,36,0.0
contig_18057_68,37,0.0
contig_18057_68,38,0.0
contig_18057_68,39,0.0
contig_18057_68,40,0.0
contig_18057_68,41,0.0
contig_18057_68,42,0.0
contig_18057_68,43,0.0
contig_18057_68,44,0.0
contig_18057_68,45,0.0
contig_18057_68,46,0.0
contig_18057_68,47,0.0
contig_18057_68,48,0.0
contig_18057_68,49,0.0
contig_18057_68,50,0.0
contig_18057_68,51,0.0
contig_18057_68,52,0.0
contig_18057_68,53,0.0
contig_18057_68,54,0.0
contig_18057_68,55,0.0
contig_18057_68,56,0.0
contig_18057_68,57,0.0
contig_18057_68,58,0.0
contig_18057_68,59,0.0
contig_18057_68,60,0.0
contig_18057_68,61,0.0
contig_18057_68,62,0.0
contig_18057_68,63,0.0
contig_18057_68,64,0.0
contig_18057_68,65,0.0
contig_18057_68,66,0.0
contig_18057_68,67,0.0
contig_18057_68,68,0.0
contig_18057_68,69,0.0
contig_18057_68,70,0.0
contig_18057_68,71,0.0
contig_18057_68,72,0.0
contig_18057_68,73,0.0
contig_18057_68,74,0.0
contig_18057_68,75,0.0
contig_18057_68,76,0.0
contig_18057_68,77,0.0
contig_18057_68,78,0.0
contig_18057_68,79,0.0
contig_18057_68,80,0.0
contig_18057_68,81,0.0
contig_18057_68,82,0.0
contig_18057_68,83,0.0
contig_18057_68,84,0.0
contig_18057_68,85,0.0
contig_18057_68,86,0.0
contig_18057_68,87,0.0
contig_18057_68,88,0.0
contig_18057_68,89,0.0
contig_18057_68,90,0.0
contig_18057_68,91,0.0
contig_18057_68,92,0.0
contig_18057_68,93,0.0
contig_18057_68,94,0.0
contig_18057_68,95,0.0
contig_18057_68,96,0.277777777778
contig_18057_68,97,0.0
contig_18057_68,98,0.0
contig_18057_68,99,0.0
contig_18057_68,100,0.0
contig_18057_68,101,0.0
contig_18057_68,102,0.0
contig_18057_68,103,0.0
contig_18057_68,104,0.0
contig_18057_68,105,0.0
contig_18057_68,106,0.0
contig_18057_68,107,0.0
contig_18057_68,108,0.0
contig_18057_68,109,0.0
contig_18057_68,110,0.0
contig_18057_68,111,0.142857142857
contig_18057_68,112,0.142857142857
contig_18057_68,113,0.0
contig_18057_68,114,0.310344827586
contig_18057_68,115,0.133333333333
contig_18057_68,116,0.0
contig_18057_68,117,0.387096774194
contig_18057_68,118,0.0
contig_18057_68,119,0.0
contig_18057_68,120,0.030303030303
contig_18057_68,121,0.0
contig_18057_68,122,0.0
contig_18057_68,123,0.0
contig_18057_68,124,0.0
contig_18057_68,125,0.0
contig_18057_68,126,0.0294117647059
contig_18057_68,127,0.0
contig_18057_68,128,0.0
contig_18057_68,129,0.454545454545
contig_18057_68,130,0.0
contig_18057_68,131,0.030303030303
contig_18057_68,132,0.363636363636
contig_18057_68,133,0.363636363636
contig_18057_68,134,0.0
contig_18057_68,135,0.0294117647059
contig_18057_68,136,0.0
contig_18057_68,137,0.0
contig_18057_68,138,0.352941176471
contig_18057_68,139,0.0
contig_18057_68,140,0.027027027027
contig_18057_68,141,0.378378378378
contig_18057_68,142,0.0
contig_18057_68,143,0.0
contig_18057_68,144,0.0263157894737
contig_18057_68,145,0.0
contig_18057_68,146,0.0
contig_18057_68,147,0.0789473684211
contig_18057_68,148,0.0
contig_18057_68,149,0.0
contig_18057_68,150,0.139534883721
contig_18057_68,151,0.0
contig_18057_68,152,0.0
contig_18057_68,153,0.0869565217391
contig_18057_68,154,0.0
contig_18057_68,155,0.0
contig_18057_68,156,0.478873239437
contig_18057_68,157,0.0138888888889
contig_18057_68,158,0.0
contig_18057_68,159,0.0117647058824
contig_18057_68,160,0.0
contig_18057_68,161,0.0
contig_18057_68,162,0.0919540229885
contig_18057_68,163,0.0
contig_18057_68,164,0.0
contig_18057_68,165,0.0
contig_18057_68,166,0.0
contig_18057_68,167,0.0
contig_18057_68,168,0.0804597701149
contig_18057_68,169,0.0
contig_18057_68,170,0.0
contig_18057_68,171,0.174418604651
contig_18057_68,172,0.0
contig_18057_68,173,0.0
contig_18057_68,174,0.0
contig_18057_68,175,0.0
contig_18057_68,176,0.0
contig_18057_68,177,0.0588235294118
contig_18057_68,178,0.0
contig_18057_68,179,0.0
contig_18057_68,180,0.318181818182
contig_18057_68,181,0.0
contig_18057_68,182,0.0
contig_18057_68,183,0.0
contig_18057_68,184,0.0
contig_18057_68,185,0.181818181818
contig_18057_68,186,0.227272727273
contig_18057_68,187,0.0
contig_18057_68,188,0.0
contig_18057_68,189,0.173913043478
contig_18057_68,190,0.0
contig_18057_68,191,0.0
contig_18057_68,192,0.0454545454545
contig_18057_68,193,0.0434782608696
contig_18057_68,194,0.0
contig_18057_68,195,0.0
contig_18057_68,196,0.0
contig_18057_68,197,0.0
contig_18057_68,198,0.0454545454545
contig_18057_68,199,0.0
contig_18057_68,200,0.0
contig_18057_68,201,0.190476190476
contig_18057_68,202,0.142857142857
contig_18057_68,203,0.0
contig_18057_68,204,0.0
contig_18057_68,205,0.0
contig_18057_68,206,0.0
contig_18057_68,207,0.142857142857
contig_18057_68,208,0.0
contig_18057_68,209,0.0
contig_18057_68,210,0.173913043478
contig_18057_68,211,0.0
contig_18057_68,212,0.0
contig_18057_68,213,0.166666666667
contig_18057_68,214,0.0
contig_18057_68,215,0.0
contig_18057_68,216,0.0
contig_18057_68,217,0.12
contig_18057_68,218,0.0
contig_18057_68,219,0.115384615385
contig_18057_68,220,0.0
contig_18057_68,221,0.0
contig_18057_68,222,0.0
contig_18057_68,223,0.0
contig_18057_68,224,0.0
contig_18057_68,225,0.0
contig_18057_68,226,0.0
contig_18057_68,227,0.0
contig_18057_68,228,0.272727272727
contig_18057_68,229,0.0
contig_18057_68,230,0.0
contig_18057_68,231,0.0
contig_18057_68,232,0.0
contig_18057_68,233,0.0
contig_18057_68,234,0.0
contig_18057_68,235,0.0
contig_18057_68,236,0.0
contig_18057_68,237,0.162162162162
contig_18057_68,238,0.0
contig_18057_68,239,0.0
contig_18057_68,240,0.0
contig_18057_68,241,0.0
contig_18057_68,242,0.0
contig_18057_68,243,0.0
contig_18057_68,244,0.0555555555556
contig_18057_68,245,0.0
contig_18057_68,246,0.0
