,Position,value
contig_21315_3,0,0.00454545454545
contig_21315_3,1,0.0
contig_21315_3,2,0.0
contig_21315_3,3,0.00446428571429
contig_21315_3,4,0.0
contig_21315_3,5,0.0
contig_21315_3,6,0.0
contig_21315_3,7,0.0
contig_21315_3,8,0.0
contig_21315_3,9,0.0
contig_21315_3,10,0.00387596899225
contig_21315_3,11,0.0
contig_21315_3,12,0.0
contig_21315_3,13,0.00363636363636
contig_21315_3,14,0.0
contig_21315_3,15,0.0
contig_21315_3,16,0.229166666667
contig_21315_3,17,0.0
contig_21315_3,18,0.0
contig_21315_3,19,0.0
contig_21315_3,20,0.0
contig_21315_3,21,0.0
contig_21315_3,22,0.00920245398773
contig_21315_3,23,0.0
contig_21315_3,24,0.0
contig_21315_3,25,0.287009063444
contig_21315_3,26,0.0
contig_21315_3,27,0.0
contig_21315_3,28,0.00607902735562
contig_21315_3,29,0.0
contig_21315_3,30,0.0
contig_21315_3,31,0.0754098360656
contig_21315_3,32,0.0
contig_21315_3,33,0.0
contig_21315_3,34,0.0860927152318
contig_21315_3,35,0.0
contig_21315_3,36,0.0
contig_21315_3,37,0.0361842105263
contig_21315_3,38,0.0
contig_21315_3,39,0.0
contig_21315_3,40,0.085910652921
contig_21315_3,41,0.0243055555556
contig_21315_3,42,0.013986013986
contig_21315_3,43,0.0174825174825
contig_21315_3,44,0.0
contig_21315_3,45,0.0
contig_21315_3,46,0.0609318996416
contig_21315_3,47,0.0286738351254
contig_21315_3,48,0.0285714285714
contig_21315_3,49,0.0465949820789
contig_21315_3,50,0.0
contig_21315_3,51,0.0036231884058
contig_21315_3,52,0.0230769230769
contig_21315_3,53,0.0
contig_21315_3,54,0.00374531835206
contig_21315_3,55,0.030303030303
contig_21315_3,56,0.00371747211896
contig_21315_3,57,0.00371747211896
contig_21315_3,58,0.044776119403
contig_21315_3,59,0.0
contig_21315_3,60,0.0
contig_21315_3,61,0.0566037735849
contig_21315_3,62,0.0
contig_21315_3,63,0.00380228136882
contig_21315_3,64,0.027027027027
contig_21315_3,65,0.0
contig_21315_3,66,0.0
contig_21315_3,67,0.00387596899225
contig_21315_3,68,0.0193798449612
contig_21315_3,69,0.0193798449612
contig_21315_3,70,0.0232558139535
contig_21315_3,71,0.0
contig_21315_3,72,0.0
contig_21315_3,73,0.0661478599222
contig_21315_3,74,0.0
contig_21315_3,75,0.0
contig_21315_3,76,0.00384615384615
contig_21315_3,77,0.0
contig_21315_3,78,0.0
contig_21315_3,79,0.0719696969697
contig_21315_3,80,0.0
contig_21315_3,81,0.0
contig_21315_3,82,0.018315018315
contig_21315_3,83,0.0
contig_21315_3,84,0.0
contig_21315_3,85,0.0145454545455
contig_21315_3,86,0.0036231884058
contig_21315_3,87,0.0
contig_21315_3,88,0.00696864111498
contig_21315_3,89,0.0
contig_21315_3,90,0.00344827586207
contig_21315_3,91,0.0
contig_21315_3,92,0.00337837837838
contig_21315_3,93,0.0
contig_21315_3,94,0.137123745819
contig_21315_3,95,0.0
contig_21315_3,96,0.0
contig_21315_3,97,0.0366666666667
contig_21315_3,98,0.00344827586207
contig_21315_3,99,0.0
contig_21315_3,100,0.0274914089347
contig_21315_3,101,0.0
contig_21315_3,102,0.0
contig_21315_3,103,0.0381944444444
contig_21315_3,104,0.0
contig_21315_3,105,0.0
contig_21315_3,106,0.0640569395018
contig_21315_3,107,0.0
contig_21315_3,108,0.0
contig_21315_3,109,0.00711743772242
contig_21315_3,110,0.0
contig_21315_3,111,0.0509090909091
contig_21315_3,112,0.129032258065
contig_21315_3,113,0.00354609929078
contig_21315_3,114,0.0
contig_21315_3,115,0.0694444444444
contig_21315_3,116,0.00347222222222
contig_21315_3,117,0.00347222222222
contig_21315_3,118,0.0446735395189
contig_21315_3,119,0.0
contig_21315_3,120,0.0
contig_21315_3,121,0.0267558528428
contig_21315_3,122,0.0
contig_21315_3,123,0.0
contig_21315_3,124,0.0328947368421
contig_21315_3,125,0.0
contig_21315_3,126,0.0
contig_21315_3,127,0.038338658147
contig_21315_3,128,0.0
contig_21315_3,129,0.0
contig_21315_3,130,0.00946372239748
contig_21315_3,131,0.0031847133758
contig_21315_3,132,0.0
contig_21315_3,133,0.0387096774194
contig_21315_3,134,0.00322580645161
contig_21315_3,135,0.041935483871
contig_21315_3,136,0.0096463022508
contig_21315_3,137,0.0
contig_21315_3,138,0.0127388535032
contig_21315_3,139,0.00653594771242
contig_21315_3,140,0.0
contig_21315_3,141,0.0
contig_21315_3,142,0.0202702702703
contig_21315_3,143,0.00348432055749
contig_21315_3,144,0.0176056338028
contig_21315_3,145,0.0479704797048
contig_21315_3,146,0.0184501845018
contig_21315_3,147,0.0185873605948
contig_21315_3,148,0.00371747211896
contig_21315_3,149,0.00375939849624
contig_21315_3,150,0.0112359550562
contig_21315_3,151,0.0297397769517
contig_21315_3,152,0.0
contig_21315_3,153,0.003663003663
contig_21315_3,154,0.0441176470588
contig_21315_3,155,0.0
contig_21315_3,156,0.0
contig_21315_3,157,0.036496350365
contig_21315_3,158,0.0
contig_21315_3,159,0.0072202166065
contig_21315_3,160,0.0182481751825
contig_21315_3,161,0.0036231884058
contig_21315_3,162,0.0
contig_21315_3,163,0.0
contig_21315_3,164,0.0
contig_21315_3,165,0.0
contig_21315_3,166,0.0111524163569
contig_21315_3,167,0.0
contig_21315_3,168,0.0
contig_21315_3,169,0.00377358490566
contig_21315_3,170,0.0
contig_21315_3,171,0.0
contig_21315_3,172,0.0306513409962
contig_21315_3,173,0.00763358778626
contig_21315_3,174,0.00383141762452
contig_21315_3,175,0.00760456273764
contig_21315_3,176,0.00757575757576
contig_21315_3,177,0.00769230769231
contig_21315_3,178,0.0387596899225
contig_21315_3,179,0.0
contig_21315_3,180,0.00383141762452
contig_21315_3,181,0.0
contig_21315_3,182,0.0
contig_21315_3,183,0.0
contig_21315_3,184,0.0513833992095
contig_21315_3,185,0.00393700787402
contig_21315_3,186,0.00826446280992
contig_21315_3,187,0.0502092050209
contig_21315_3,188,0.0
contig_21315_3,189,0.0
contig_21315_3,190,0.0252100840336
contig_21315_3,191,0.0
contig_21315_3,192,0.00840336134454
contig_21315_3,193,0.00847457627119
contig_21315_3,194,0.00438596491228
contig_21315_3,195,0.0
contig_21315_3,196,0.00869565217391
contig_21315_3,197,0.0
contig_21315_3,198,0.00434782608696
contig_21315_3,199,0.00873362445415
contig_21315_3,200,0.0
contig_21315_3,201,0.0
contig_21315_3,202,0.112612612613
contig_21315_3,203,0.0
contig_21315_3,204,0.0
contig_21315_3,205,0.0
contig_21315_3,206,0.0
contig_21315_3,207,0.0
contig_21315_3,208,0.00467289719626
contig_21315_3,209,0.0
contig_21315_3,210,0.00462962962963
contig_21315_3,211,0.0137614678899
contig_21315_3,212,0.0
contig_21315_3,213,0.0
contig_21315_3,214,0.0138888888889
contig_21315_3,215,0.0
contig_21315_3,216,0.00917431192661
contig_21315_3,217,0.00460829493088
contig_21315_3,218,0.0
contig_21315_3,219,0.0
contig_21315_3,220,0.0
contig_21315_3,221,0.0
contig_21315_3,222,0.00446428571429
contig_21315_3,223,0.00896860986547
contig_21315_3,224,0.0
contig_21315_3,225,0.0
contig_21315_3,226,0.0267857142857
contig_21315_3,227,0.0
contig_21315_3,228,0.0
contig_21315_3,229,0.0133333333333
contig_21315_3,230,0.0
contig_21315_3,231,0.0
contig_21315_3,232,0.00446428571429
contig_21315_3,233,0.0
contig_21315_3,234,0.00904977375566
contig_21315_3,235,0.00909090909091
contig_21315_3,236,0.0
contig_21315_3,237,0.0
contig_21315_3,238,0.127853881279
contig_21315_3,239,0.0
contig_21315_3,240,0.00454545454545
contig_21315_3,241,0.0720720720721
contig_21315_3,242,0.0
contig_21315_3,243,0.0
contig_21315_3,244,0.013698630137
contig_21315_3,245,0.0
contig_21315_3,246,0.0
contig_21315_3,247,0.00913242009132
contig_21315_3,248,0.0
contig_21315_3,249,0.0
contig_21315_3,250,0.0
contig_21315_3,251,0.0
contig_21315_3,252,0.0
contig_21315_3,253,0.00904977375566
