,Position,value
contig_18488_1,0,-0.521905884011
contig_18488_1,1,-0.52236954029
contig_18488_1,2,-0.562052490473
contig_18488_1,3,-0.562551812619
contig_18488_1,4,-0.562527128111
contig_18488_1,5,-0.562527128111
contig_18488_1,6,-0.562052490473
contig_18488_1,7,-0.562052490473
contig_18488_1,8,-0.683098629609
contig_18488_1,9,4.58186913598
contig_18488_1,10,-0.683455977877
contig_18488_1,11,-0.703189765774
contig_18488_1,12,3.50998566422
contig_18488_1,13,-0.803645446599
contig_18488_1,14,-1.04381176802
contig_18488_1,15,1.94746954092
contig_18488_1,16,-1.04381176802
contig_18488_1,17,-1.04528561322
contig_18488_1,18,-1.04381176802
contig_18488_1,19,-1.04469323792
contig_18488_1,20,-1.04473908058
contig_18488_1,21,-1.02464794441
contig_18488_1,22,-1.02460298334
contig_18488_1,23,-1.02460298334
contig_18488_1,24,-1.04381176802
contig_18488_1,25,-1.12510362524
contig_18488_1,26,-1.1451947614
contig_18488_1,27,2.87714471117
contig_18488_1,28,-1.06388507125
contig_18488_1,29,-1.06483021674
contig_18488_1,30,-1.06483021674
contig_18488_1,31,-1.06388507125
contig_18488_1,32,-1.06483021674
contig_18488_1,33,-0.823700437591
contig_18488_1,34,-0.863152038941
contig_18488_1,35,-0.863152038941
contig_18488_1,36,32.2687721724
contig_18488_1,37,-1.02464794441
contig_18488_1,38,-1.10496400165
contig_18488_1,39,-1.10501248907
contig_18488_1,40,-1.10501248907
contig_18488_1,41,-1.10559055245
contig_18488_1,42,10.5470632229
contig_18488_1,43,-1.00366516156
contig_18488_1,44,-1.00455680825
contig_18488_1,45,3.92341580947
contig_18488_1,46,-1.04469323792
contig_18488_1,47,-0.984422474194
contig_18488_1,48,1.98634450476
contig_18488_1,49,-1.66608416819
contig_18488_1,50,-1.68765543786
contig_18488_1,51,-1.72630407788
contig_18488_1,52,-1.72630407788
contig_18488_1,53,1.83594300566
contig_18488_1,54,2.72540502052
contig_18488_1,55,-1.88689050373
contig_18488_1,56,10.5792780636
contig_18488_1,57,35.0091705819
contig_18488_1,58,54.6467626987
contig_18488_1,59,-1.86839367551
contig_18488_1,60,1.78581604528
contig_18488_1,61,-1.8668172005
contig_18488_1,62,-1.86847566334
contig_18488_1,63,-1.86847566334
contig_18488_1,64,1.65526298454
contig_18488_1,65,-1.92703711019
contig_18488_1,66,37.6463454059
contig_18488_1,67,-1.2244714971
contig_18488_1,68,3.6515933187
contig_18488_1,69,-1.24559578367
contig_18488_1,70,-1.2255055291
contig_18488_1,71,-1.2262004309
contig_18488_1,72,-1.22555930606
contig_18488_1,73,3.8514574104
contig_18488_1,74,-1.06538725963
contig_18488_1,75,-1.06483021674
contig_18488_1,76,-1.02464794441
contig_18488_1,77,-1.02460298334
contig_18488_1,78,-1.02373846479
contig_18488_1,79,-1.02373846479
contig_18488_1,80,-1.02460298334
contig_18488_1,81,2.91704966989
contig_18488_1,82,-0.984980673999
contig_18488_1,83,-0.964879027591
contig_18488_1,84,-0.964374535919
contig_18488_1,85,-0.964374535919
contig_18488_1,86,-0.963518555097
contig_18488_1,87,2.31571322964
contig_18488_1,88,-0.702565613091
contig_18488_1,89,-0.703557624285
contig_18488_1,90,-0.68249230986
contig_18488_1,91,-0.683068655563
contig_18488_1,92,-0.683098629609
contig_18488_1,93,4.49048942524
contig_18488_1,94,-0.742712219554
contig_18488_1,95,-0.743372038104
contig_18488_1,96,-0.743372038104
contig_18488_1,97,-0.742712219554
contig_18488_1,98,-0.743339419289
contig_18488_1,99,51.2024466684
contig_18488_1,100,-0.803610183015
contig_18488_1,101,-0.924192263589
contig_18488_1,102,41.23889976
contig_18488_1,103,-0.943445251866
contig_18488_1,104,-0.944283399754
contig_18488_1,105,-1.02518396681
contig_18488_1,106,-1.04381176802
contig_18488_1,107,-1.04473908058
contig_18488_1,108,-1.04473908058
contig_18488_1,109,-1.02460298334
contig_18488_1,110,-1.02460298334
contig_18488_1,111,1.64486514898
contig_18488_1,112,-1.02518396681
contig_18488_1,113,-1.02460298334
contig_18488_1,114,-1.02518396681
contig_18488_1,115,-1.04381176802
contig_18488_1,116,-1.06483021674
contig_18488_1,117,-1.0647834925
contig_18488_1,118,-1.10403167771
contig_18488_1,119,-1.02464794441
contig_18488_1,120,2.31571322964
contig_18488_1,121,-0.782858826016
contig_18488_1,122,-0.823005432478
contig_18488_1,123,-0.844269149142
contig_18488_1,124,-0.883225342172
contig_18488_1,125,-0.803645446599
contig_18488_1,126,-0.823736582764
contig_18488_1,127,4.3806550651
contig_18488_1,128,-0.823736582764
contig_18488_1,129,-0.843827718929
contig_18488_1,130,3.35226068998
contig_18488_1,131,-0.804065856325
contig_18488_1,132,-0.762785522785
contig_18488_1,133,-0.763463174269
contig_18488_1,134,-0.783554310434
contig_18488_1,135,3.22019802955
contig_18488_1,136,-0.883225342172
contig_18488_1,137,-0.884472441958
contig_18488_1,138,23.2779297735
contig_18488_1,139,2.37946707538
contig_18488_1,140,-3.57622223737
contig_18488_1,141,-0.712346114582
contig_18488_1,142,-3.57304797515
contig_18488_1,143,-3.57606531442
contig_18488_1,144,27.8599123007
contig_18488_1,145,-3.55297467192
contig_18488_1,146,-0.00667889053455
contig_18488_1,147,0.0692939102669
contig_18488_1,148,-3.53788976783
contig_18488_1,149,-3.51778812142
contig_18488_1,150,-3.51594882887
contig_18488_1,151,-3.51282806546
contig_18488_1,152,-3.51594882887
contig_18488_1,153,28.0774663291
contig_18488_1,154,-3.77378100746
contig_18488_1,155,-3.75900787832
contig_18488_1,156,-0.111386110852
contig_18488_1,157,0.624685370044
contig_18488_1,158,-1.2244714971
contig_18488_1,159,-1.24565044223
contig_18488_1,160,-1.26574157839
contig_18488_1,161,-1.24559578367
contig_18488_1,162,2.49247867193
contig_18488_1,163,-1.28577629282
contig_18488_1,164,-1.28577629282
contig_18488_1,165,20.7084973352
contig_18488_1,166,-1.32483801326
contig_18488_1,167,-1.34681030935
contig_18488_1,168,7.48893768558
contig_18488_1,169,-1.36498461972
contig_18488_1,170,-1.36613731113
contig_18488_1,171,33.8548569735
contig_18488_1,172,-1.78652398758
contig_18488_1,173,-1.82924982314
contig_18488_1,174,6.16749069429
contig_18488_1,175,-1.76801998252
contig_18488_1,176,-1.64740087518
contig_18488_1,177,167.686449491
contig_18488_1,178,-1.70623077465
contig_18488_1,179,-1.72630407788
contig_18488_1,180,-1.68765543786
contig_18488_1,181,-1.66749112976
