,Position,value
contig_18674_1,0,0.0204081632653
contig_18674_1,1,0.0
contig_18674_1,2,0.0
contig_18674_1,3,0.0925925925926
contig_18674_1,4,0.0
contig_18674_1,5,0.0
contig_18674_1,6,0.0
contig_18674_1,7,0.0
contig_18674_1,8,0.0112359550562
contig_18674_1,9,0.0
contig_18674_1,10,0.0
contig_18674_1,11,0.0
contig_18674_1,12,0.0
contig_18674_1,13,0.0
contig_18674_1,14,0.0
contig_18674_1,15,0.0
contig_18674_1,16,0.0
contig_18674_1,17,0.0
contig_18674_1,18,0.0
contig_18674_1,19,0.0
contig_18674_1,20,0.0
contig_18674_1,21,0.0
contig_18674_1,22,0.0
contig_18674_1,23,0.0
contig_18674_1,24,0.0
contig_18674_1,25,0.0
contig_18674_1,26,0.0
contig_18674_1,27,0.0
contig_18674_1,28,0.0
contig_18674_1,29,0.0
contig_18674_1,30,0.0
contig_18674_1,31,0.0
contig_18674_1,32,0.0
contig_18674_1,33,0.0
contig_18674_1,34,0.0
contig_18674_1,35,0.0
contig_18674_1,36,0.0
contig_18674_1,37,0.0
contig_18674_1,38,0.0
contig_18674_1,39,0.0
contig_18674_1,40,0.0
contig_18674_1,41,0.0
contig_18674_1,42,0.00649350649351
contig_18674_1,43,0.0
contig_18674_1,44,0.0
contig_18674_1,45,0.00632911392405
contig_18674_1,46,0.00621118012422
contig_18674_1,47,0.0
contig_18674_1,48,0.0
contig_18674_1,49,0.0
contig_18674_1,50,0.0
contig_18674_1,51,0.0
contig_18674_1,52,0.0
contig_18674_1,53,0.0
contig_18674_1,54,0.00571428571429
contig_18674_1,55,0.0
contig_18674_1,56,0.00549450549451
contig_18674_1,57,0.00534759358289
contig_18674_1,58,0.0
contig_18674_1,59,0.0
contig_18674_1,60,0.0
contig_18674_1,61,0.0
contig_18674_1,62,0.0
contig_18674_1,63,0.0
contig_18674_1,64,0.0
contig_18674_1,65,0.0
contig_18674_1,66,0.0
contig_18674_1,67,0.0
contig_18674_1,68,0.0
contig_18674_1,69,0.0042735042735
contig_18674_1,70,0.00423728813559
contig_18674_1,71,0.0
contig_18674_1,72,0.0
contig_18674_1,73,0.00403225806452
contig_18674_1,74,0.0
contig_18674_1,75,0.0159362549801
contig_18674_1,76,0.0
contig_18674_1,77,0.0
contig_18674_1,78,0.0
contig_18674_1,79,0.0
contig_18674_1,80,0.0
contig_18674_1,81,0.0
contig_18674_1,82,0.0
contig_18674_1,83,0.0
contig_18674_1,84,0.0
contig_18674_1,85,0.0
contig_18674_1,86,0.0
contig_18674_1,87,0.00347222222222
contig_18674_1,88,0.0
contig_18674_1,89,0.0
contig_18674_1,90,0.0136054421769
contig_18674_1,91,0.0
contig_18674_1,92,0.003367003367
contig_18674_1,93,0.003300330033
contig_18674_1,94,0.0
contig_18674_1,95,0.0
contig_18674_1,96,0.373376623377
contig_18674_1,97,0.0
contig_18674_1,98,0.0
contig_18674_1,99,0.468152866242
contig_18674_1,100,0.0
contig_18674_1,101,0.00306748466258
contig_18674_1,102,0.0
contig_18674_1,103,0.0
contig_18674_1,104,0.00294117647059
contig_18674_1,105,0.00292397660819
contig_18674_1,106,0.0
contig_18674_1,107,0.0
contig_18674_1,108,0.0
contig_18674_1,109,0.0
contig_18674_1,110,0.0
contig_18674_1,111,0.0113314447592
contig_18674_1,112,0.14164305949
contig_18674_1,113,0.0
contig_18674_1,114,0.068870523416
contig_18674_1,115,0.00273224043716
contig_18674_1,116,0.0
contig_18674_1,117,0.0027027027027
contig_18674_1,118,0.0
contig_18674_1,119,0.0
contig_18674_1,120,0.0673575129534
contig_18674_1,121,0.0
contig_18674_1,122,0.0
contig_18674_1,123,0.206266318538
contig_18674_1,124,0.0
contig_18674_1,125,0.0
contig_18674_1,126,0.388020833333
contig_18674_1,127,0.0
contig_18674_1,128,0.0
contig_18674_1,129,0.00249376558603
contig_18674_1,130,0.0
contig_18674_1,131,0.002457002457
contig_18674_1,132,0.002457002457
contig_18674_1,133,0.0
contig_18674_1,134,0.002457002457
contig_18674_1,135,0.0
contig_18674_1,136,0.0
contig_18674_1,137,0.0
contig_18674_1,138,0.384039900249
contig_18674_1,139,0.0
contig_18674_1,140,0.0
contig_18674_1,141,0.217283950617
contig_18674_1,142,0.00246913580247
contig_18674_1,143,0.0
contig_18674_1,144,0.00246913580247
contig_18674_1,145,0.00246305418719
contig_18674_1,146,0.00497512437811
contig_18674_1,147,0.185929648241
contig_18674_1,148,0.00505050505051
contig_18674_1,149,0.0
contig_18674_1,150,0.00255754475703
contig_18674_1,151,0.00261096605744
contig_18674_1,152,0.0
contig_18674_1,153,0.0
contig_18674_1,154,0.0
contig_18674_1,155,0.0
contig_18674_1,156,0.0
contig_18674_1,157,0.0
contig_18674_1,158,0.0207792207792
contig_18674_1,159,0.00512820512821
contig_18674_1,160,0.0
contig_18674_1,161,0.00751879699248
contig_18674_1,162,0.0
contig_18674_1,163,0.00224215246637
contig_18674_1,164,0.0
contig_18674_1,165,0.138157894737
contig_18674_1,166,0.0
contig_18674_1,167,0.00218340611354
contig_18674_1,168,0.0195227765727
contig_18674_1,169,0.00217864923747
contig_18674_1,170,0.0
contig_18674_1,171,0.363043478261
contig_18674_1,172,0.00215517241379
contig_18674_1,173,0.00214132762313
contig_18674_1,174,0.0645161290323
contig_18674_1,175,0.0
contig_18674_1,176,0.0
contig_18674_1,177,0.36974789916
contig_18674_1,178,0.0
contig_18674_1,179,0.0
contig_18674_1,180,0.179381443299
contig_18674_1,181,0.0
contig_18674_1,182,0.0020618556701
contig_18674_1,183,0.402892561983
contig_18674_1,184,0.0
contig_18674_1,185,0.00197238658777
contig_18674_1,186,0.239215686275
contig_18674_1,187,0.0019120458891
contig_18674_1,188,0.0
contig_18674_1,189,0.00562851782364
contig_18674_1,190,0.0
contig_18674_1,191,0.00564971751412
contig_18674_1,192,0.00187969924812
contig_18674_1,193,0.00375234521576
contig_18674_1,194,0.0
contig_18674_1,195,0.226691042048
contig_18674_1,196,0.0
contig_18674_1,197,0.0
contig_18674_1,198,0.0
contig_18674_1,199,0.0
contig_18674_1,200,0.00369685767098
contig_18674_1,201,0.371584699454
contig_18674_1,202,0.0
contig_18674_1,203,0.0
contig_18674_1,204,0.0032310177706
contig_18674_1,205,0.0
contig_18674_1,206,0.0
contig_18674_1,207,0.00493421052632
contig_18674_1,208,0.0
contig_18674_1,209,0.0
contig_18674_1,210,0.00166666666667
contig_18674_1,211,0.0016694490818
contig_18674_1,212,0.00166666666667
contig_18674_1,213,0.0
contig_18674_1,214,0.0
contig_18674_1,215,0.0
contig_18674_1,216,0.364726027397
contig_18674_1,217,0.0
contig_18674_1,218,0.0
contig_18674_1,219,0.0
contig_18674_1,220,0.0
contig_18674_1,221,0.0
contig_18674_1,222,0.0
contig_18674_1,223,0.0
contig_18674_1,224,0.00194174757282
contig_18674_1,225,0.0
contig_18674_1,226,0.0
contig_18674_1,227,0.0
contig_18674_1,228,0.230290456432
contig_18674_1,229,0.00210084033613
contig_18674_1,230,0.00208333333333
contig_18674_1,231,0.40625
contig_18674_1,232,0.0
contig_18674_1,233,0.0
contig_18674_1,234,0.0020618556701
contig_18674_1,235,0.0
contig_18674_1,236,0.0
contig_18674_1,237,0.296641791045
contig_18674_1,238,0.317164179104
contig_18674_1,239,0.0
contig_18674_1,240,0.329067641682
contig_18674_1,241,0.00332225913621
contig_18674_1,242,0.0
contig_18674_1,243,0.0
contig_18674_1,244,0.0
contig_18674_1,245,0.0
contig_18674_1,246,0.00662251655629
contig_18674_1,247,0.0
contig_18674_1,248,0.00331125827815
contig_18674_1,249,0.101160862355
contig_18674_1,250,0.00321027287319
contig_18674_1,251,0.00160256410256
contig_18674_1,252,0.00318979266348
contig_18674_1,253,0.0
contig_18674_1,254,0.0
contig_18674_1,255,0.00500834724541
contig_18674_1,256,0.0
contig_18674_1,257,0.0
contig_18674_1,258,0.0621931260229
contig_18674_1,259,0.0
contig_18674_1,260,0.0
contig_18674_1,261,0.0
contig_18674_1,262,0.0111821086262
